height,weight,gender,bmi,rh,stress_level,skin_temp,TC,TS,Clo,env_temp
1.6,63.0,1.0,24.609375,55.36,32.111012956419316,32.00344904279279,4.0,4.0,0.36,79.15100000000002
1.78,73.0,-1.0,23.0400202,44.97,78.0,32.915,4.0,4.0,0.36,80.559
1.78,73.0,-1.0,23.0400202,54.15,43.0,33.61,4.0,5.0,0.36,80.382
1.77,58.0,-1.0,18.51319863,55.272,32.111012956419316,32.915,5.0,3.0,0.36,79.48
1.64,54.0,1.0,20.07733492,35.2,1.0,32.007,4.0,4.0,0.74,74.964
1.77,68.0,-1.0,21.70512943,54.19300000000001,4.0,32.474000000000004,3.0,3.0,0.54,77.335
1.71,64.0,-1.0,21.88707637,56.37,28.0,31.772,5.0,5.0,0.5,77.749
1.67,56.0,1.0,20.07960128,42.54,42.0,32.00344904279279,4.0,4.0,0.67,74.271
1.67,56.0,1.0,20.07960128,60.65,4.0,31.17,4.0,6.0,0.67,72.372
1.64,54.0,1.0,20.07733492,61.753,15.0,32.241,4.0,4.0,0.74,77.902
1.62,56.0,1.0,21.33821064,49.849,1.0,31.379,4.0,5.0,0.61,76.419
1.69,75.0,-1.0,26.25958475,45.09,33.0,32.111,4.0,5.0,0.36,77.225
1.66,57.0,1.0,20.68515024,39.34,23.0,34.38,4.0,4.0,0.57,75.484
1.77,58.0,-1.0,18.51319863,48.808,61.0,30.034,3.0,3.0,0.36,76.11399999999998
1.66,57.0,1.0,20.68515024,41.13,8.5,31.876,4.0,4.0,0.36,75.832
1.64,54.0,1.0,20.07733492,61.801,0.0,31.615,4.0,4.0,0.74,77.421
1.6,63.0,1.0,24.609375,54.43,37.0,32.267,4.0,4.0,0.5,79.85300000000002
1.64,54.0,1.0,20.07733492,62.524,32.111012956419316,31.196,4.0,4.0,0.74,77.117
1.71,64.0,-1.0,21.88707637,48.28,18.0,31.641,4.0,4.0,0.61,74.271
1.78,73.0,-1.0,23.0400202,57.66,65.0,33.019,4.0,4.0,0.36,79.15100000000002
1.77,90.0,-1.0,28.72737719,61.765,32.111012956419316,32.681999999999995,5.0,4.0,0.36,78.99600000000002
1.77,58.0,-1.0,18.51319863,54.04,15.0,33.199,4.0,4.0,0.36,76.986
1.6,52.5,1.0,20.5078125,36.448,21.0,30.008000000000006,4.0,5.0,0.31,81.687
1.69,75.0,-1.0,26.25958475,44.52,11.0,32.215,4.0,5.0,0.36,77.05
1.66,57.0,1.0,20.68515024,51.25,4.0,32.033,4.0,4.0,0.54,77.749
1.69,75.0,-1.0,26.25958475,55.7,97.0,30.775,5.0,4.0,0.31,80.206
1.66,57.0,1.0,20.68515024,51.73,15.0,33.096,5.0,4.0,0.36,79.32600000000002
1.77,68.0,-1.0,21.70512943,53.295,31.0,32.033,4.0,4.0,0.54,75.898
1.66,57.0,1.0,20.68515024,49.76,32.111012956419316,32.00344904279279,4.0,4.0,0.31,76.528
1.69,75.0,-1.0,26.25958475,52.77,32.111012956419316,32.033,3.0,5.0,0.31,77.574
1.6,63.0,1.0,24.609375,59.12,32.111012956419316,32.00344904279279,3.0,3.0,0.36,75.832
1.77,68.0,-1.0,21.70512943,60.091,32.111012956419316,32.00344904279279,4.0,4.0,0.54,75.46300000000002
1.6,63.0,1.0,24.609375,33.95,35.0,30.325,4.0,4.0,0.5,76.181
1.77,90.0,-1.0,28.72737719,57.595,0.0,32.215,3.0,4.0,0.36,73.947
1.71,64.0,-1.0,21.88707637,47.94,32.111012956419316,33.173,4.0,4.0,0.61,74.964
1.69,75.0,-1.0,26.25958475,26.49,0.0,33.25,4.0,4.0,0.67,75.832
1.83,74.0,-1.0,22.09680791,52.49,50.0,30.431,4.0,5.0,0.5,79.502
1.78,73.0,-1.0,23.0400202,57.11,61.0,33.533,4.0,4.0,0.36,80.029
1.69,75.0,-1.0,26.25958475,53.23,32.111012956419316,31.745,3.0,4.0,0.31,78.098
1.77,58.0,-1.0,18.51319863,48.542,20.0,33.25,5.0,4.0,0.36,78.339
1.63,50.0,1.0,18.81892431,55.56,13.0,31.117,4.0,6.0,0.31,80.029
1.77,58.0,-1.0,18.51319863,53.917,85.5,31.039,3.0,4.0,0.36,77.421
1.77,68.0,-1.0,21.70512943,54.357,19.0,30.246,3.0,4.0,0.54,77.421
1.6,63.0,1.0,24.609375,53.75,20.0,31.405,4.0,4.0,0.36,77.4
1.62,56.0,1.0,21.33821064,23.697,30.0,30.008000000000006,3.0,5.0,0.57,78.165
1.77,58.0,-1.0,18.51319863,56.992,48.0,31.772,4.0,4.0,0.36,77.639
1.62,56.0,1.0,21.33821064,60.006,0.0,32.137,4.0,6.0,0.61,76.158
1.77,68.0,-1.0,21.70512943,52.438,32.111012956419316,32.00344904279279,3.0,4.0,0.54,75.42
1.77,58.0,-1.0,18.51319863,51.182,93.5,32.785,5.0,3.0,0.36,80.008
1.83,74.0,-1.0,22.09680791,51.46,32.111012956419316,32.448,4.0,6.0,0.5,79.678
1.77,68.0,-1.0,21.70512943,59.081,41.0,32.00344904279279,4.0,4.0,0.54,76.464
1.78,73.0,-1.0,23.0400202,60.25,32.111012956419316,32.00344904279279,3.0,4.0,0.5,76.703
1.66,57.0,1.0,20.68515024,15.0,18.5,30.748,4.0,4.0,0.67,73.753
1.69,75.0,-1.0,26.25958475,21.0,32.111012956419316,32.00344904279279,3.0,4.0,0.36,73.407
1.69,75.0,-1.0,26.25958475,55.03,78.0,31.693,4.0,5.0,0.31,80.382
1.6,63.0,1.0,24.609375,58.85,12.0,31.876,4.0,4.0,0.36,77.923
1.77,68.0,-1.0,21.70512943,51.99,45.0,31.143,3.0,4.0,0.54,74.943
1.64,54.0,1.0,20.07733492,61.04,2.0,32.474000000000004,3.0,3.0,0.74,78.382
1.71,64.0,-1.0,21.88707637,56.0,78.0,32.00344904279279,4.0,4.0,0.74,73.753
1.77,68.0,-1.0,21.70512943,56.731,32.111012956419316,32.00344904279279,5.0,4.0,0.54,74.77
1.64,54.0,1.0,20.07733492,44.61,32.111012956419316,32.837,4.0,4.0,0.74,75.139
1.77,90.0,-1.0,28.72737719,60.012,0.0,32.785,5.0,4.0,0.36,77.596
1.62,56.0,1.0,21.33821064,58.37,2.0,31.772,5.0,6.0,0.61,76.899
1.67,56.0,1.0,20.07960128,52.51,2.0,32.00344904279279,3.0,4.0,0.36,75.484
1.6,52.5,1.0,20.5078125,62.271,17.0,32.00344904279279,3.0,4.0,0.61,73.29899999999998
1.63,50.0,1.0,18.81892431,54.01,22.0,31.405,3.0,4.0,0.5,77.574
1.66,57.0,1.0,20.68515024,51.69,24.0,32.215,4.0,4.0,0.31,78.449
1.67,56.0,1.0,20.07960128,53.46,43.0,30.563,4.0,6.0,0.36,76.876
1.77,58.0,-1.0,18.51319863,47.279,72.0,30.59,3.0,3.0,0.36,76.55
1.77,68.0,-1.0,21.70512943,55.74800000000001,6.0,33.353,3.0,3.0,0.54,74.467
1.6,63.0,1.0,24.609375,58.63,6.0,31.536,4.0,4.0,0.36,77.574
1.77,68.0,-1.0,21.70512943,56.777,32.111012956419316,31.641,3.0,4.0,0.54,76.854
1.83,74.0,-1.0,22.09680791,54.28,60.0,32.474000000000004,4.0,6.0,0.5,79.502
1.62,56.0,1.0,21.33821064,39.227,32.111012956419316,33.559,5.0,5.0,0.61,77.99
1.77,58.0,-1.0,18.51319863,49.676,58.0,32.526,4.0,4.0,0.36,79.7
1.6,63.0,1.0,24.609375,46.21,32.111012956419316,32.00344904279279,4.0,4.0,0.96,78.274
1.66,57.0,1.0,20.68515024,51.73,14.0,32.318000000000005,4.0,4.0,0.31,78.449
1.71,64.0,-1.0,21.88707637,52.83,32.111012956419316,32.00344904279279,4.0,4.0,0.61,73.062
1.77,58.0,-1.0,18.51319863,53.135,23.0,32.733000000000004,4.0,4.0,0.36,77.117
1.77,68.0,-1.0,21.70512943,54.89100000000001,32.111012956419316,31.85,4.0,4.0,0.54,75.029
1.6,63.0,1.0,24.609375,59.16,25.0,31.431,4.0,4.0,0.36,78.098
1.77,58.0,-1.0,18.51319863,49.685,54.0,30.669,4.0,4.0,0.36,75.29
1.77,58.0,-1.0,18.51319863,51.083,10.0,32.5,3.0,3.0,0.36,76.899
1.64,54.0,1.0,20.07733492,60.688,15.0,32.37,5.0,5.0,1.0,78.165
1.63,50.0,1.0,18.81892431,52.15,21.0,32.00344904279279,3.0,4.0,0.5,76.181
1.77,58.0,-1.0,18.51319863,50.282,32.111012956419316,32.63,4.0,4.0,0.36,76.899
1.77,68.0,-1.0,21.70512943,61.094,2.0,31.929,3.0,4.0,0.54,75.204
1.6,63.0,1.0,24.609375,40.27,5.0,31.693,4.0,4.0,0.96,79.678
1.63,50.0,1.0,18.81892431,58.26,17.0,30.008000000000006,4.0,6.0,0.31,77.4
1.64,54.0,1.0,20.07733492,42.09,32.111012956419316,32.00344904279279,4.0,4.0,0.74,74.446
1.71,64.0,-1.0,21.88707637,53.94,32.111012956419316,32.00344904279279,3.0,3.0,0.5,77.4
1.63,50.0,1.0,18.81892431,57.18,20.0,30.907,4.0,6.0,0.31,79.502
1.63,50.0,1.0,18.81892431,58.09,32.111012956419316,32.00344904279279,3.0,6.0,0.31,78.274
1.77,68.0,-1.0,21.70512943,54.055,24.0,34.609,4.0,4.0,0.54,74.33800000000002
1.78,73.0,-1.0,23.0400202,45.6,52.5,32.993,4.0,5.0,0.36,80.911
1.71,64.0,-1.0,21.88707637,52.16,63.0,32.00344904279279,5.0,5.0,0.36,78.449
1.77,58.0,-1.0,18.51319863,50.852,9.0,33.713,4.0,4.0,0.36,78.99600000000002
1.67,56.0,1.0,20.07960128,53.13,45.0,30.828000000000007,5.0,4.0,0.67,75.139
1.6,63.0,1.0,24.609375,57.5,75.0,31.143,4.0,4.0,0.5,77.574
1.74,65.0,-1.0,21.46915048,54.05,32.111012956419316,32.00344904279279,4.0,4.0,0.31,81.09
1.77,90.0,-1.0,28.72737719,58.356,10.0,32.889,4.0,4.0,0.36,75.637
1.66,57.0,1.0,20.68515024,49.75,32.111012956419316,32.00344904279279,4.0,4.0,0.31,76.354
1.77,58.0,-1.0,18.51319863,48.688,0.0,32.00344904279279,4.0,4.0,0.36,76.24600000000002
1.62,56.0,1.0,21.33821064,58.3,32.111012956419316,32.163000000000004,4.0,6.0,0.61,76.071
1.71,64.0,-1.0,21.88707637,49.52,57.0,33.842,5.0,5.0,0.61,75.65899999999998
1.77,68.0,-1.0,21.70512943,53.401,31.0,31.667,3.0,4.0,0.54,74.813
1.83,74.0,-1.0,22.09680791,56.78,32.111012956419316,32.344,4.0,4.0,0.5,77.225
1.77,58.0,-1.0,18.51319863,50.408,2.0,33.173,4.0,4.0,0.36,76.419
1.63,50.0,1.0,18.81892431,55.12,32.111012956419316,30.563,4.0,6.0,0.31,79.678
1.6,52.5,1.0,20.5078125,61.405,18.0,30.431,3.0,3.0,0.54,72.61
1.69,75.0,-1.0,26.25958475,36.55,0.5,32.474000000000004,3.0,4.0,0.67,76.181
1.77,58.0,-1.0,18.51319863,52.412,5.0,32.241,4.0,4.0,0.36,76.768
1.77,68.0,-1.0,21.70512943,56.173,78.0,30.061,4.0,4.0,0.54,75.508
1.6,52.5,1.0,20.5078125,66.384,50.0,31.431,4.0,3.0,0.54,76.071
1.62,56.0,1.0,21.33821064,42.935,9.0,33.405,4.0,6.0,0.61,78.559
1.69,75.0,-1.0,26.25958475,45.42,0.0,32.00344904279279,3.0,5.0,0.36,76.528
1.6,52.5,1.0,20.5078125,52.743,20.0,30.034,4.0,4.0,0.96,72.783
1.69,75.0,-1.0,26.25958475,25.31,57.0,31.327,3.0,4.0,0.36,76.181
1.64,54.0,1.0,20.07733492,34.71,0.0,31.824,4.0,4.0,0.5,72.545
1.66,57.0,1.0,20.68515024,39.43,22.0,35.044000000000004,4.0,4.0,0.57,75.484
1.66,57.0,1.0,20.68515024,39.77,32.111012956419316,32.189,4.0,4.0,0.31,75.484
1.71,64.0,-1.0,21.88707637,57.16,22.0,32.681999999999995,4.0,3.0,0.5,76.528
1.67,56.0,1.0,20.07960128,59.9,32.111012956419316,30.114,3.0,3.0,0.36,73.926
1.71,64.0,-1.0,21.88707637,44.26,43.0,32.5,4.0,5.0,0.61,76.876
1.77,68.0,-1.0,21.70512943,58.334,32.111012956419316,33.044000000000004,5.0,4.0,0.54,75.204
1.71,64.0,-1.0,21.88707637,53.8,23.0,32.059,4.0,4.0,0.5,77.749
1.77,68.0,-1.0,21.70512943,56.877,32.111012956419316,32.00344904279279,4.0,4.0,0.54,76.942
1.62,56.0,1.0,21.33821064,41.451,51.0,32.915,5.0,6.0,0.61,77.815
1.77,68.0,-1.0,21.70512943,61.297,8.0,32.318000000000005,3.0,4.0,0.54,75.117
1.66,57.0,1.0,20.68515024,40.68,32.111012956419316,30.828000000000007,4.0,4.0,0.61,73.926
1.71,64.0,-1.0,21.88707637,55.83,23.0,32.00344904279279,3.0,3.0,0.74,74.964
1.6,63.0,1.0,24.609375,52.54,25.0,31.641,4.0,4.0,0.36,80.029
1.77,68.0,-1.0,21.70512943,56.502,41.0,32.37,3.0,4.0,0.54,77.292
1.6,63.0,1.0,24.609375,61.52,32.111012956419316,32.00344904279279,4.0,4.0,0.36,78.975
1.77,58.0,-1.0,18.51319863,48.33,4.0,32.785,4.0,4.0,0.36,76.681
1.71,64.0,-1.0,21.88707637,53.14,46.0,32.00344904279279,5.0,5.0,0.36,78.449
1.71,64.0,-1.0,21.88707637,57.16,29.0,32.189,5.0,4.0,0.5,77.4
1.77,68.0,-1.0,21.70512943,53.923,41.0,30.907,3.0,4.0,0.54,77.509
1.77,68.0,-1.0,21.70512943,56.069,21.0,30.59,4.0,4.0,0.54,75.376
1.69,75.0,-1.0,26.25958475,51.91,32.111012956419316,32.033,3.0,5.0,0.31,78.098
1.77,68.0,-1.0,21.70512943,58.917,32.111012956419316,32.00344904279279,4.0,4.0,0.54,73.083
1.64,54.0,1.0,20.07733492,60.402,50.0,32.759,4.0,4.0,0.74,80.139
1.83,74.0,-1.0,22.09680791,47.44,4.0,32.837,4.0,7.0,0.5,78.975
1.69,75.0,-1.0,26.25958475,23.85,32.111012956419316,32.00344904279279,3.0,4.0,0.67,73.062
1.78,73.0,-1.0,23.0400202,50.32,53.0,33.893,4.0,4.0,0.36,80.735
1.66,57.0,1.0,20.68515024,50.65,14.0,31.85,3.0,4.0,0.36,79.32600000000002
1.66,57.0,1.0,20.68515024,20.96,7.0,31.588,3.0,4.0,0.57,75.139
1.69,75.0,-1.0,26.25958475,52.31,32.111012956419316,31.562,3.0,5.0,0.31,77.4
1.69,75.0,-1.0,26.25958475,29.39,0.0,32.007,3.0,4.0,0.67,76.006
1.64,54.0,1.0,20.07733492,40.01,0.0,32.292,4.0,4.0,1.0,74.619
1.77,68.0,-1.0,21.70512943,52.784,26.0,33.507,3.0,4.0,0.54,75.81
1.66,57.0,1.0,20.68515024,49.99,9.0,32.059,3.0,4.0,0.36,79.502
1.6,63.0,1.0,24.609375,56.04,7.0,32.759,4.0,4.0,0.36,81.442
1.77,58.0,-1.0,18.51319863,49.401,55.0,32.318000000000005,4.0,4.0,0.36,79.48
1.62,56.0,1.0,21.33821064,50.218,6.0,31.458,4.0,5.0,0.61,76.24600000000002
1.66,57.0,1.0,20.68515024,43.91,11.0,31.039,4.0,4.0,0.31,74.098
1.63,50.0,1.0,18.81892431,47.4,20.0,31.117,3.0,4.0,0.5,76.876
1.63,50.0,1.0,18.81892431,56.57,18.0,32.5,4.0,6.0,0.31,80.029
1.77,68.0,-1.0,21.70512943,53.525,20.0,31.222,4.0,4.0,0.54,74.381
1.83,74.0,-1.0,22.09680791,54.36,32.111012956419316,30.431,4.0,4.0,0.5,81.442
1.62,56.0,1.0,21.33821064,60.675,32.111012956419316,32.00344904279279,5.0,6.0,0.5,76.071
1.77,68.0,-1.0,21.70512943,56.19,19.0,33.533,3.0,4.0,0.54,76.071
1.6,52.5,1.0,20.5078125,61.673,32.111012956419316,32.00344904279279,4.0,4.0,0.96,75.637
1.77,68.0,-1.0,21.70512943,50.484,16.0,33.122,3.0,4.0,0.54,74.813
1.64,54.0,1.0,20.07733492,62.975,32.111012956419316,32.448,4.0,4.0,0.74,77.815
1.71,64.0,-1.0,21.88707637,44.23,19.0,32.811,3.0,4.0,0.74,74.964
1.6,52.5,1.0,20.5078125,77.169,51.0,32.00344904279279,4.0,4.0,0.54,73.083
1.64,54.0,1.0,20.07733492,61.948,15.0,32.215,4.0,4.0,0.74,79.084
1.77,68.0,-1.0,21.70512943,51.847,57.0,33.096,3.0,4.0,0.54,74.295
1.66,57.0,1.0,20.68515024,51.05,8.0,32.00344904279279,4.0,4.0,0.31,76.181
1.64,54.0,1.0,20.07733492,62.255,46.0,31.327,4.0,4.0,0.74,78.514
1.71,64.0,-1.0,21.88707637,54.04,45.5,32.00344904279279,4.0,4.0,0.61,73.234
1.77,68.0,-1.0,21.70512943,55.999,16.0,33.713,3.0,3.0,0.54,74.51100000000002
1.6,52.5,1.0,20.5078125,36.238,17.0,32.00344904279279,4.0,4.0,0.96,75.16
1.77,68.0,-1.0,21.70512943,53.299,22.0,32.00344904279279,3.0,4.0,0.54,75.942
1.69,75.0,-1.0,26.25958475,37.58,32.111012956419316,32.837,4.0,5.0,0.67,76.354
1.77,58.0,-1.0,18.51319863,55.113,7.0,31.955,4.0,4.0,0.36,78.251
1.66,57.0,1.0,20.68515024,50.31,17.0,32.007,4.0,4.0,0.36,77.923
1.77,68.0,-1.0,21.70512943,55.382,18.0,30.219,4.0,4.0,0.54,75.333
1.77,68.0,-1.0,21.70512943,57.901,32.111012956419316,32.00344904279279,4.0,4.0,0.54,77.378
1.77,68.0,-1.0,21.70512943,54.842,56.0,30.563,4.0,4.0,0.54,74.813
1.66,57.0,1.0,20.68515024,18.58,42.0,31.484,4.0,4.0,0.67,80.559
1.63,50.0,1.0,18.81892431,54.48,23.0,30.378,3.0,4.0,0.5,76.703
1.77,68.0,-1.0,21.70512943,57.041,32.111012956419316,32.00344904279279,4.0,4.0,0.54,72.91199999999998
1.6,63.0,1.0,24.609375,53.69,32.111012956419316,31.536,4.0,4.0,0.96,79.502
1.6,63.0,1.0,24.609375,53.5,32.111012956419316,32.00344904279279,4.0,4.0,0.96,79.15100000000002
1.69,75.0,-1.0,26.25958475,55.33,81.0,30.933000000000003,3.0,4.0,0.31,78.975
1.69,75.0,-1.0,26.25958475,54.92,86.0,32.993,3.0,6.0,0.31,80.029
1.71,64.0,-1.0,21.88707637,52.57,32.111012956419316,32.5,5.0,5.0,0.5,77.749
1.64,54.0,1.0,20.07733492,62.298,48.0,32.00344904279279,4.0,5.0,0.74,76.942
1.67,56.0,1.0,20.07960128,58.69,32.111012956419316,32.00344904279279,4.0,4.0,0.74,73.234
1.77,68.0,-1.0,21.70512943,60.797,32.111012956419316,32.00344904279279,4.0,4.0,0.54,75.247
1.71,64.0,-1.0,21.88707637,42.85,24.0,32.707,3.0,4.0,0.74,76.528
1.66,57.0,1.0,20.68515024,49.86,32.111012956419316,32.00344904279279,4.0,4.0,0.31,76.354
1.64,54.0,1.0,20.07733492,39.62,32.111012956419316,33.25,4.0,4.0,0.74,75.65899999999998
1.62,56.0,1.0,21.33821064,56.683,32.111012956419316,32.00344904279279,3.0,6.0,0.31,76.419
1.77,68.0,-1.0,21.70512943,58.877,32.111012956419316,32.00344904279279,4.0,4.0,0.54,73.688
1.77,90.0,-1.0,28.72737719,60.717,3.0,33.07,3.0,5.0,0.36,76.55
1.63,50.0,1.0,18.81892431,56.99,9.0,30.88,3.0,6.0,0.31,78.274
1.62,56.0,1.0,21.33821064,43.215,91.0,32.915,4.0,6.0,0.61,78.865
1.77,58.0,-1.0,18.51319863,52.761,32.111012956419316,32.863,4.0,4.0,0.36,75.508
1.77,68.0,-1.0,21.70512943,58.153,32.111012956419316,32.00344904279279,3.0,3.0,0.54,77.815
1.83,74.0,-1.0,22.09680791,56.28,32.111012956419316,32.00344904279279,5.0,4.0,0.5,76.354
1.77,68.0,-1.0,21.70512943,58.181,32.111012956419316,32.00344904279279,4.0,4.0,0.54,75.942
1.8,75.0,-1.0,23.14814815,48.91,0.0,32.00344904279279,5.0,5.0,0.31,81.09
1.78,73.0,-1.0,23.0400202,40.13,73.0,33.662,4.0,4.0,0.36,76.528
1.77,68.0,-1.0,21.70512943,59.805,32.111012956419316,32.00344904279279,3.0,4.0,0.54,76.375
1.74,65.0,-1.0,21.46915048,51.66,32.111012956419316,32.00344904279279,3.0,3.0,0.31,78.098
1.78,73.0,-1.0,23.0400202,58.31,63.0,32.396,6.0,3.0,0.36,81.09
1.71,64.0,-1.0,21.88707637,48.34,11.0,32.085,4.0,4.0,0.61,73.062
1.66,57.0,1.0,20.68515024,40.61,62.0,31.929,4.0,4.0,0.36,77.574
1.64,54.0,1.0,20.07733492,39.22,32.111012956419316,32.967,4.0,4.0,0.74,76.181
1.6,63.0,1.0,24.609375,40.6,20.0,32.00344904279279,4.0,4.0,0.5,75.139
1.62,56.0,1.0,21.33821064,58.055,33.0,32.448,4.0,6.0,0.61,77.203
1.71,64.0,-1.0,21.88707637,55.07,19.0,32.00344904279279,4.0,5.0,0.5,78.975
1.69,75.0,-1.0,26.25958475,26.46,89.0,31.327,3.0,4.0,0.36,76.006
1.77,68.0,-1.0,21.70512943,58.966,32.111012956419316,32.00344904279279,3.0,4.0,0.54,75.46300000000002
1.62,56.0,1.0,21.33821064,46.155,32.111012956419316,32.00344904279279,4.0,6.0,0.61,76.332
1.71,64.0,-1.0,21.88707637,51.72,57.0,33.533,5.0,4.0,0.74,74.098
1.77,58.0,-1.0,18.51319863,53.778,11.0,33.147,4.0,4.0,0.36,78.07600000000002
1.71,64.0,-1.0,21.88707637,52.3,32.111012956419316,32.00344904279279,5.0,5.0,0.36,78.098
1.6,63.0,1.0,24.609375,54.39,32.111012956419316,31.353,3.0,4.0,0.36,81.62100000000002
1.69,75.0,-1.0,26.25958475,57.1,75.0,31.902,3.0,5.0,0.31,78.274
1.66,57.0,1.0,20.68515024,36.47,36.0,30.907,4.0,4.0,0.61,72.718
1.77,90.0,-1.0,28.72737719,60.971,45.0,32.759,4.0,4.0,0.36,78.033
1.64,54.0,1.0,20.07733492,62.32100000000001,60.0,30.748,4.0,4.0,0.74,78.208
1.63,50.0,1.0,18.81892431,61.24,15.0,30.431,4.0,6.0,0.31,77.923
1.8,75.0,-1.0,23.14814815,42.44,6.0,32.863,4.0,6.0,0.31,81.975
1.69,75.0,-1.0,26.25958475,47.08,32.111012956419316,32.00344904279279,3.0,4.0,0.36,75.65899999999998
1.6,52.5,1.0,20.5078125,50.456,32.111012956419316,32.00344904279279,5.0,3.0,0.36,76.63600000000002
1.77,58.0,-1.0,18.51319863,52.903,46.0,31.719,5.0,3.0,0.36,78.645
1.66,57.0,1.0,20.68515024,27.05,6.0,30.59,5.0,4.0,0.57,76.006
1.83,74.0,-1.0,22.09680791,55.89,0.0,31.588,4.0,7.0,0.5,78.8
1.77,58.0,-1.0,18.51319863,54.04600000000001,25.0,31.798,4.0,4.0,0.36,76.24600000000002
1.77,58.0,-1.0,18.51319863,48.701,0.0,32.396,4.0,4.0,0.36,78.296
1.77,58.0,-1.0,18.51319863,51.488,18.0,31.745,4.0,4.0,0.36,75.029
1.71,64.0,-1.0,21.88707637,47.8,14.5,32.889,5.0,5.0,0.61,75.832
1.69,75.0,-1.0,26.25958475,45.4,1.0,32.811,4.0,5.0,0.36,77.05
1.69,75.0,-1.0,26.25958475,54.89,72.0,32.318000000000005,4.0,5.0,0.31,80.206
1.6,52.5,1.0,20.5078125,63.041,20.0,32.00344904279279,4.0,4.0,0.96,75.898
1.63,50.0,1.0,18.81892431,57.73,24.0,32.396,3.0,6.0,0.31,78.624
1.69,75.0,-1.0,26.25958475,52.86,54.0,32.267,3.0,6.0,0.31,80.382
1.71,64.0,-1.0,21.88707637,55.96,0.0,33.507,3.0,5.0,0.5,76.703
1.67,56.0,1.0,20.07960128,47.08,63.0,32.00344904279279,3.0,4.0,0.67,73.234
1.6,52.5,1.0,20.5078125,44.606,6.0,32.00344904279279,3.0,4.0,0.96,75.333
1.69,75.0,-1.0,26.25958475,38.64,16.0,31.143,4.0,5.0,0.67,77.05
1.77,68.0,-1.0,21.70512943,50.754,72.0,32.085,4.0,4.0,0.54,73.256
1.67,56.0,1.0,20.07960128,55.72,32.111012956419316,32.00344904279279,4.0,4.0,0.57,72.891
1.78,73.0,-1.0,23.0400202,55.74,54.0,33.842,5.0,5.0,0.36,83.221
1.8,75.0,-1.0,23.14814815,45.78,10.0,32.00344904279279,5.0,4.0,0.31,80.382
1.62,56.0,1.0,21.33821064,40.615,76.0,33.199,4.0,6.0,0.57,80.845
1.71,64.0,-1.0,21.88707637,44.33,54.0,33.096,3.0,4.0,0.74,75.312
1.77,68.0,-1.0,21.70512943,52.913,32.111012956419316,31.484,4.0,4.0,0.54,75.85300000000002
1.6,52.5,1.0,20.5078125,52.68600000000001,32.111012956419316,32.00344904279279,5.0,5.0,0.31,76.203
1.77,58.0,-1.0,18.51319863,55.33600000000001,0.0,31.615,4.0,4.0,0.36,77.902
1.66,57.0,1.0,20.68515024,42.34,15.0,30.669,4.0,4.0,0.36,75.139
1.71,64.0,-1.0,21.88707637,53.94,67.5,32.00344904279279,5.0,4.0,0.36,78.8
1.64,54.0,1.0,20.07733492,34.14,2.0,31.772,4.0,4.0,0.74,72.891
1.77,58.0,-1.0,18.51319863,56.12600000000001,21.0,33.456,4.0,4.0,0.36,77.639
1.71,64.0,-1.0,21.88707637,54.77,32.111012956419316,30.828000000000007,5.0,5.0,0.5,77.4
1.64,54.0,1.0,20.07733492,60.315,32.111012956419316,32.837,4.0,4.0,0.74,78.777
1.77,58.0,-1.0,18.51319863,51.234,78.0,33.636,5.0,3.0,0.36,80.27199999999998
1.77,90.0,-1.0,28.72737719,58.89100000000001,8.0,32.267,3.0,5.0,0.36,74.943
1.6,52.5,1.0,20.5078125,61.426,32.111012956419316,32.00344904279279,4.0,4.0,0.96,75.898
1.66,57.0,1.0,20.68515024,50.21,1.0,31.274,3.0,4.0,0.54,76.528
1.74,65.0,-1.0,21.46915048,49.86,57.0,33.662,4.0,4.0,0.54,80.911
1.8,75.0,-1.0,23.14814815,52.06,0.0,32.189,4.0,5.0,0.31,79.678
1.66,57.0,1.0,20.68515024,50.36,4.0,32.137,3.0,4.0,0.54,77.05
1.71,64.0,-1.0,21.88707637,55.17,16.0,32.00344904279279,4.0,4.0,0.61,75.65899999999998
1.6,63.0,1.0,24.609375,51.75,8.0,30.854,4.0,4.0,0.36,80.911
1.77,58.0,-1.0,18.51319863,47.843,69.0,30.405,3.0,4.0,0.36,77.77
1.83,74.0,-1.0,22.09680791,57.28,86.0,32.00344904279279,4.0,4.0,0.5,77.4
1.62,56.0,1.0,21.33821064,54.403,15.5,32.00344904279279,4.0,6.0,0.61,74.85600000000002
1.77,68.0,-1.0,21.70512943,58.176,32.111012956419316,32.00344904279279,3.0,4.0,0.54,76.24600000000002
1.63,50.0,1.0,18.81892431,59.89,32.111012956419316,32.00344904279279,3.0,6.0,0.31,78.449
1.6,63.0,1.0,24.609375,55.56,26.5,32.00344904279279,3.0,3.0,0.36,78.449
1.77,68.0,-1.0,21.70512943,55.26750000000001,24.0,32.111,5.0,4.0,0.54,78.2295
1.6,63.0,1.0,24.609375,46.71,18.0,32.552,4.0,4.0,0.96,79.32600000000002
1.66,57.0,1.0,20.68515024,38.38,17.0,30.854,4.0,4.0,0.61,73.234
1.77,58.0,-1.0,18.51319863,54.157,21.0,31.353,4.0,4.0,0.36,77.684
1.77,68.0,-1.0,21.70512943,56.323,10.0,32.785,5.0,4.0,0.54,75.074
