height,weight,gender,bmi,age,rh,heart_rate,stress_level,skin_temp,eda,TC,TS,Clo,Act,env_temp
1.6,63.0,1.0,24.609375,24.0,55.68,78.43582755203171,7.0,33.224000000000004,0.027841,4.0,4.0,0.36,1.1,79.15100000000002
1.6,63.0,1.0,24.609375,24.0,56.59,105.0,78.0,30.642,0.026868,4.0,4.0,0.36,1.8,77.4
1.63,50.0,1.0,18.81892431,23.0,56.07,77.0,45.0,30.219,0.01133,4.0,6.0,0.31,1.1,79.15100000000002
1.77,68.0,-1.0,21.70512943,24.0,56.272,96.0,32.111012956419316,31.117,0.040021499999999995,4.0,4.0,0.54,1.1,75.204
1.69,75.0,-1.0,26.25958475,24.0,58.51,110.0,95.0,31.955,0.0016449999999999998,3.0,6.0,0.31,1.0,78.449
1.66,57.0,1.0,20.68515024,25.0,52.42,78.43582755203171,4.0,31.327,0.0180955,4.0,4.0,0.54,1.0,77.225
1.77,68.0,-1.0,21.70512943,24.0,59.293,78.43582755203171,32.111012956419316,32.00344904279279,-0.000427,3.0,4.0,0.54,1.0,75.72399999999998
1.62,56.0,1.0,21.33821064,24.0,50.57899999999999,59.0,1.0,30.88,0.032061500000000014,5.0,6.0,0.61,1.0,74.683
1.64,54.0,1.0,20.07733492,24.0,61.044,81.0,7.0,32.552,0.169282,3.0,3.0,0.74,1.0,78.42699999999998
1.77,68.0,-1.0,21.70512943,24.0,60.468,84.0,66.0,30.748,0.032255,3.0,3.0,0.54,1.0,77.029
1.62,56.0,1.0,21.33821064,24.0,59.353,78.43582755203171,32.111012956419316,32.00344904279279,0.012159,5.0,6.0,0.5,0.8,75.376
1.71,64.0,-1.0,21.88707637,27.0,43.14,73.0,43.0,32.915,0.054435000000000004,4.0,4.0,0.61,1.0,76.006
1.69,75.0,-1.0,26.25958475,24.0,32.42,63.0,13.0,31.981,0.0050505,3.0,4.0,0.67,0.8,76.354
1.77,68.0,-1.0,21.70512943,24.0,51.713,78.43582755203171,32.111012956419316,33.765,0.0452945,3.0,4.0,0.54,1.1,74.206
1.77,90.0,-1.0,28.72737719,28.0,61.40600000000001,95.0,69.0,30.167,0.0581855,4.0,4.0,0.36,1.1,75.333
1.62,56.0,1.0,21.33821064,24.0,47.455,67.0,14.0,33.122,0.078273,5.0,6.0,0.61,1.0,77.335
1.62,56.0,1.0,21.33821064,24.0,40.506,71.0,20.0,31.719,0.4395255,6.0,5.0,0.61,1.1,79.567
1.67,56.0,1.0,20.07960128,26.0,52.49,104.0,32.111012956419316,32.00344904279279,0.6672387206951386,4.0,4.0,0.67,1.1,71.683
1.77,58.0,-1.0,18.51319863,23.0,55.137,88.0,21.0,32.111,0.0695015,4.0,4.0,0.36,0.8,78.514
1.69,75.0,-1.0,26.25958475,24.0,53.44,73.0,32.111012956419316,32.448,0.0032825000000000003,4.0,5.0,0.31,1.0,81.62100000000002
1.67,56.0,1.0,20.07960128,26.0,50.21,97.0,60.0,30.114,0.37421350000000003,4.0,4.0,0.67,1.1,74.791
1.6,63.0,1.0,24.609375,24.0,59.37,97.0,32.111012956419316,32.00344904279279,0.0158395,3.0,3.0,0.36,1.2,78.624
1.77,58.0,-1.0,18.51319863,23.0,48.07899999999999,68.0,1.0,33.173,0.0425815,4.0,4.0,0.36,0.8,76.811
1.6,52.5,1.0,20.5078125,24.0,55.995,80.0,32.111012956419316,32.00344904279279,0.0729795,4.0,4.0,0.96,1.1,73.688
1.63,50.0,1.0,18.81892431,23.0,55.98,79.0,47.5,31.51,0.104923,3.0,4.0,0.5,0.8,76.181
1.66,57.0,1.0,20.68515024,25.0,51.47,78.43582755203171,23.0,32.448,0.11659649999999999,4.0,4.0,0.36,1.0,78.8
1.64,54.0,1.0,20.07733492,24.0,62.01,78.43582755203171,16.0,30.933000000000003,0.501436,4.0,4.0,0.74,1.0,78.42699999999998
1.6,63.0,1.0,24.609375,24.0,54.13,102.0,81.0,31.431,0.0211835,4.0,4.0,0.36,1.1,78.098
1.6,52.5,1.0,20.5078125,24.0,54.735,77.5,16.0,32.00344904279279,0.07403850000000001,3.0,3.0,0.96,1.1,74.64
1.74,65.0,-1.0,21.46915048,23.0,49.78,75.0,49.0,31.955,0.030031500000000006,4.0,6.0,0.36,1.0,81.975
1.77,90.0,-1.0,28.72737719,28.0,57.231,72.0,32.111012956419316,31.248,2.786503,3.0,4.0,0.36,1.1,74.03399999999998
1.77,90.0,-1.0,28.72737719,28.0,58.995,71.0,16.0,32.396,0.123405,3.0,5.0,0.36,1.1,76.593
1.77,68.0,-1.0,21.70512943,24.0,54.284,105.0,72.0,31.536,0.111669,4.0,4.0,0.54,1.1,76.071
1.77,68.0,-1.0,21.70512943,24.0,57.415,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,4.0,4.0,0.54,1.0,73.73100000000002
1.77,58.0,-1.0,18.51319863,23.0,54.026,103.0,85.0,32.915,0.05875800000000001,4.0,4.0,0.36,1.1,78.42699999999998
1.66,57.0,1.0,20.68515024,25.0,38.66,118.0,32.111012956419316,32.681999999999995,5.019817,4.0,4.0,0.57,1.8,75.139
1.64,54.0,1.0,20.07733492,24.0,60.54,65.0,45.0,32.811,0.15090250000000002,4.0,4.0,0.74,1.1,78.559
1.77,68.0,-1.0,21.70512943,24.0,54.315,88.5,61.5,32.993,0.4430165,3.0,4.0,0.54,1.0,76.071
1.74,65.0,-1.0,21.46915048,23.0,56.91,71.0,36.0,32.448,0.139007,5.0,3.0,0.31,1.1,80.206
1.6,63.0,1.0,24.609375,24.0,55.36,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,4.0,4.0,0.36,0.8,79.15100000000002
1.78,73.0,-1.0,23.0400202,24.0,44.97,93.0,78.0,32.915,0.7636815,4.0,4.0,0.36,1.0,80.559
1.78,73.0,-1.0,23.0400202,24.0,54.15,71.5,43.0,33.61,1.866595,4.0,5.0,0.36,1.0,80.382
1.77,58.0,-1.0,18.51319863,23.0,55.272,87.0,32.111012956419316,32.915,0.006857499999999999,5.0,3.0,0.36,1.0,79.48
1.64,54.0,1.0,20.07733492,24.0,35.2,71.0,1.0,32.007,2.0711190000000004,4.0,4.0,0.74,1.1,74.964
1.77,68.0,-1.0,21.70512943,24.0,54.19300000000001,62.0,4.0,32.474000000000004,0.08413899999999999,3.0,3.0,0.54,1.0,77.335
1.71,64.0,-1.0,21.88707637,27.0,56.37,78.43582755203171,28.0,31.772,0.009847499999999999,5.0,5.0,0.5,1.0,77.749
1.67,56.0,1.0,20.07960128,26.0,42.54,87.0,42.0,32.00344904279279,0.6672387206951386,4.0,4.0,0.67,1.1,74.271
1.67,56.0,1.0,20.07960128,26.0,60.65,92.0,4.0,31.17,0.11844,4.0,6.0,0.67,1.0,72.372
1.64,54.0,1.0,20.07733492,24.0,61.753,77.0,15.0,32.241,0.26352600000000004,4.0,4.0,0.74,1.0,77.902
1.62,56.0,1.0,21.33821064,24.0,49.849,67.0,1.0,31.379,0.030307999999999998,4.0,5.0,0.61,1.0,76.419
1.69,75.0,-1.0,26.25958475,24.0,45.09,95.0,33.0,32.111,0.002719,4.0,5.0,0.36,1.0,77.225
1.66,57.0,1.0,20.68515024,25.0,39.34,62.0,23.0,34.38,0.0268375,4.0,4.0,0.57,1.0,75.484
1.77,58.0,-1.0,18.51319863,23.0,48.808,94.0,61.0,30.034,0.006720500000000001,3.0,3.0,0.36,1.0,76.11399999999998
1.66,57.0,1.0,20.68515024,25.0,41.13,69.0,8.5,31.876,0.0111675,4.0,4.0,0.36,1.0,75.832
1.64,54.0,1.0,20.07733492,24.0,61.801,65.0,0.0,31.615,0.2876065,4.0,4.0,0.74,1.0,77.421
1.6,63.0,1.0,24.609375,24.0,54.43,83.0,37.0,32.267,0.043997500000000016,4.0,4.0,0.5,1.1,79.85300000000002
1.64,54.0,1.0,20.07733492,24.0,62.524,64.0,32.111012956419316,31.196,0.06930700000000001,4.0,4.0,0.74,0.8,77.117
1.71,64.0,-1.0,21.88707637,27.0,48.28,73.0,18.0,31.641,0.0266905,4.0,4.0,0.61,1.0,74.271
1.78,73.0,-1.0,23.0400202,24.0,57.66,80.0,65.0,33.019,0.0465485,4.0,4.0,0.36,1.0,79.15100000000002
1.77,90.0,-1.0,28.72737719,28.0,61.765,67.5,32.111012956419316,32.681999999999995,0.29161750000000003,5.0,4.0,0.36,1.1,78.99600000000002
1.77,58.0,-1.0,18.51319863,23.0,54.04,84.0,15.0,33.199,0.1048015,4.0,4.0,0.36,1.0,76.986
1.6,52.5,1.0,20.5078125,24.0,36.448,70.0,21.0,30.008000000000006,0.077961,4.0,5.0,0.31,0.8,81.687
1.69,75.0,-1.0,26.25958475,24.0,44.52,80.0,11.0,32.215,0.003182,4.0,5.0,0.36,1.1,77.05
1.66,57.0,1.0,20.68515024,25.0,51.25,66.0,4.0,32.033,0.016761500000000002,4.0,4.0,0.54,1.0,77.749
1.69,75.0,-1.0,26.25958475,24.0,55.7,113.0,97.0,30.775,-0.000755,5.0,4.0,0.31,1.0,80.206
1.66,57.0,1.0,20.68515024,25.0,51.73,66.0,15.0,33.096,1.5681729999999998,5.0,4.0,0.36,1.0,79.32600000000002
1.77,68.0,-1.0,21.70512943,24.0,53.295,80.0,31.0,32.033,0.002404,4.0,4.0,0.54,1.1,75.898
1.66,57.0,1.0,20.68515024,25.0,49.76,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,4.0,4.0,0.31,0.8,76.528
1.69,75.0,-1.0,26.25958475,24.0,52.77,84.0,32.111012956419316,32.033,0.34047950000000005,3.0,5.0,0.31,1.1,77.574
1.6,63.0,1.0,24.609375,24.0,59.12,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,3.0,3.0,0.36,1.0,75.832
1.77,68.0,-1.0,21.70512943,24.0,60.091,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,4.0,4.0,0.54,1.0,75.46300000000002
1.6,63.0,1.0,24.609375,24.0,33.95,81.0,35.0,30.325,0.0026880000000000003,4.0,4.0,0.5,1.1,76.181
1.77,90.0,-1.0,28.72737719,28.0,57.595,65.0,0.0,32.215,1.1654229999999999,3.0,4.0,0.36,1.1,73.947
1.71,64.0,-1.0,21.88707637,27.0,47.94,74.0,32.111012956419316,33.173,0.31557399999999997,4.0,4.0,0.61,1.0,74.964
1.69,75.0,-1.0,26.25958475,24.0,26.49,73.0,0.0,33.25,0.007909999999999999,4.0,4.0,0.67,1.0,75.832
1.83,74.0,-1.0,22.09680791,24.0,52.49,68.0,50.0,30.431,0.02843,4.0,5.0,0.5,1.2,79.502
1.78,73.0,-1.0,23.0400202,24.0,57.11,78.43582755203171,61.0,33.533,0.0983975,4.0,4.0,0.36,1.0,80.029
1.69,75.0,-1.0,26.25958475,24.0,53.23,82.0,32.111012956419316,31.745,0.908857,3.0,4.0,0.31,1.0,78.098
1.77,58.0,-1.0,18.51319863,23.0,48.542,87.0,20.0,33.25,0.0346005,5.0,4.0,0.36,0.8,78.339
1.63,50.0,1.0,18.81892431,23.0,55.56,72.0,13.0,31.117,0.037076,4.0,6.0,0.31,1.0,80.029
1.77,58.0,-1.0,18.51319863,23.0,53.917,107.0,85.5,31.039,0.0050295,3.0,4.0,0.36,1.0,77.421
1.77,68.0,-1.0,21.70512943,24.0,54.357,66.0,19.0,30.246,-0.0019300000000000003,3.0,4.0,0.54,1.1,77.421
1.6,63.0,1.0,24.609375,24.0,53.75,72.0,20.0,31.405,0.10811099999999998,4.0,4.0,0.36,1.1,77.4
1.62,56.0,1.0,21.33821064,24.0,23.697,75.0,30.0,30.008000000000006,0.031989000000000004,3.0,5.0,0.57,1.0,78.165
1.77,58.0,-1.0,18.51319863,23.0,56.992,89.0,48.0,31.772,0.0067265,4.0,4.0,0.36,1.0,77.639
1.62,56.0,1.0,21.33821064,24.0,60.006,53.0,0.0,32.137,0.06312999999999999,4.0,6.0,0.61,1.0,76.158
1.77,68.0,-1.0,21.70512943,24.0,52.438,78.43582755203171,32.111012956419316,32.00344904279279,0.0179315,3.0,4.0,0.54,1.1,75.42
1.77,58.0,-1.0,18.51319863,23.0,51.182,109.0,93.5,32.785,0.30592800000000003,5.0,3.0,0.36,1.3,80.008
1.83,74.0,-1.0,22.09680791,24.0,51.46,71.0,32.111012956419316,32.448,0.023997,4.0,6.0,0.5,1.0,79.678
1.77,68.0,-1.0,21.70512943,24.0,59.081,78.43582755203171,41.0,32.00344904279279,0.0075134999999999985,4.0,4.0,0.54,1.0,76.464
1.78,73.0,-1.0,23.0400202,24.0,60.25,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,3.0,4.0,0.5,1.0,76.703
1.66,57.0,1.0,20.68515024,25.0,15.0,66.0,18.5,30.748,0.0117335,4.0,4.0,0.67,1.0,73.753
1.69,75.0,-1.0,26.25958475,24.0,21.0,78.43582755203171,32.111012956419316,32.00344904279279,0.002409,3.0,4.0,0.36,1.8,73.407
1.69,75.0,-1.0,26.25958475,24.0,55.03,85.0,78.0,31.693,11.526917,4.0,5.0,0.31,1.1,80.382
1.6,63.0,1.0,24.609375,24.0,58.85,78.43582755203171,12.0,31.876,0.014618,4.0,4.0,0.36,0.8,77.923
1.77,68.0,-1.0,21.70512943,24.0,51.99,82.0,45.0,31.143,0.016649499999999998,3.0,4.0,0.54,1.1,74.943
1.64,54.0,1.0,20.07733492,24.0,61.04,65.0,2.0,32.474000000000004,0.17161949999999998,3.0,3.0,0.74,1.0,78.382
1.71,64.0,-1.0,21.88707637,27.0,56.0,105.0,78.0,32.00344904279279,0.6672387206951386,4.0,4.0,0.74,1.1,73.753
1.77,68.0,-1.0,21.70512943,24.0,56.731,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,5.0,4.0,0.54,1.0,74.77
1.64,54.0,1.0,20.07733492,24.0,44.61,78.43582755203171,32.111012956419316,32.837,0.112205,4.0,4.0,0.74,1.1,75.139
1.77,90.0,-1.0,28.72737719,28.0,60.012,54.0,0.0,32.785,0.129426,5.0,4.0,0.36,1.0,77.596
1.62,56.0,1.0,21.33821064,24.0,58.37,62.0,2.0,31.772,0.024848500000000003,5.0,6.0,0.61,1.8,76.899
1.67,56.0,1.0,20.07960128,26.0,52.51,74.0,2.0,32.00344904279279,0.20797449999999998,3.0,4.0,0.36,1.1,75.484
1.6,52.5,1.0,20.5078125,24.0,62.271,72.0,17.0,32.00344904279279,-0.043111000000000003,3.0,4.0,0.61,1.1,73.29899999999998
1.63,50.0,1.0,18.81892431,23.0,54.01,71.0,22.0,31.405,0.0897395,3.0,4.0,0.5,1.0,77.574
1.66,57.0,1.0,20.68515024,25.0,51.69,58.0,24.0,32.215,0.4731530000000001,4.0,4.0,0.31,0.8,78.449
1.67,56.0,1.0,20.07960128,26.0,53.46,88.5,43.0,30.563,0.890885,4.0,6.0,0.36,1.1,76.876
1.77,58.0,-1.0,18.51319863,23.0,47.279,104.0,72.0,30.59,0.011949,3.0,3.0,0.36,1.0,76.55
1.77,68.0,-1.0,21.70512943,24.0,55.74800000000001,66.0,6.0,33.353,0.033414,3.0,3.0,0.54,1.0,74.467
1.6,63.0,1.0,24.609375,24.0,58.63,69.0,6.0,31.536,0.0178375,4.0,4.0,0.36,1.1,77.574
1.77,68.0,-1.0,21.70512943,24.0,56.777,124.0,32.111012956419316,31.641,3.243846,3.0,4.0,0.54,1.0,76.854
1.83,74.0,-1.0,22.09680791,24.0,54.28,79.0,60.0,32.474000000000004,0.2437725,4.0,6.0,0.5,1.1,79.502
1.62,56.0,1.0,21.33821064,24.0,39.227,76.0,32.111012956419316,33.559,0.0330285,5.0,5.0,0.61,1.0,77.99
1.77,58.0,-1.0,18.51319863,23.0,49.676,92.0,58.0,32.526,0.031265,4.0,4.0,0.36,0.8,79.7
1.6,63.0,1.0,24.609375,24.0,46.21,78.43582755203171,32.111012956419316,32.00344904279279,0.0136465,4.0,4.0,0.96,1.1,78.274
1.66,57.0,1.0,20.68515024,25.0,51.73,78.43582755203171,14.0,32.318000000000005,0.3678650000000001,4.0,4.0,0.31,0.8,78.449
1.71,64.0,-1.0,21.88707637,27.0,52.83,91.0,32.111012956419316,32.00344904279279,0.6672387206951386,4.0,4.0,0.61,1.0,73.062
1.77,58.0,-1.0,18.51319863,23.0,53.135,82.0,23.0,32.733000000000004,0.05974350000000001,4.0,4.0,0.36,1.0,77.117
1.77,68.0,-1.0,21.70512943,24.0,54.89100000000001,96.0,32.111012956419316,31.85,-0.0025025000000000004,4.0,4.0,0.54,1.8,75.029
1.6,63.0,1.0,24.609375,24.0,59.16,78.43582755203171,25.0,31.431,0.016191999999999998,4.0,4.0,0.36,1.1,78.098
1.77,58.0,-1.0,18.51319863,23.0,49.685,91.0,54.0,30.669,0.0020945,4.0,4.0,0.36,0.8,75.29
1.77,58.0,-1.0,18.51319863,23.0,51.083,84.0,10.0,32.5,0.017661999999999997,3.0,3.0,0.36,0.8,76.899
1.64,54.0,1.0,20.07733492,24.0,60.688,73.0,15.0,32.37,0.2404815,5.0,5.0,1.0,0.8,78.165
1.63,50.0,1.0,18.81892431,23.0,52.15,68.0,21.0,32.00344904279279,0.1705175,3.0,4.0,0.5,1.0,76.181
1.77,58.0,-1.0,18.51319863,23.0,50.282,123.0,32.111012956419316,32.63,0.007205999999999999,4.0,4.0,0.36,1.0,76.899
1.77,68.0,-1.0,21.70512943,24.0,61.094,61.5,2.0,31.929,0.028464,3.0,4.0,0.54,1.0,75.204
1.6,63.0,1.0,24.609375,24.0,40.27,72.0,5.0,31.693,0.0139625,4.0,4.0,0.96,1.0,79.678
1.63,50.0,1.0,18.81892431,23.0,58.26,71.5,17.0,30.008000000000006,0.012819,4.0,6.0,0.31,1.0,77.4
1.64,54.0,1.0,20.07733492,24.0,42.09,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,4.0,4.0,0.74,1.1,74.446
1.71,64.0,-1.0,21.88707637,27.0,53.94,78.43582755203171,32.111012956419316,32.00344904279279,0.0007070000000000001,3.0,3.0,0.5,1.0,77.4
1.63,50.0,1.0,18.81892431,23.0,57.18,73.0,20.0,30.907,0.023452,4.0,6.0,0.31,1.0,79.502
1.63,50.0,1.0,18.81892431,23.0,58.09,100.0,32.111012956419316,32.00344904279279,0.0226725,3.0,6.0,0.31,2.2,78.274
1.77,68.0,-1.0,21.70512943,24.0,54.055,72.0,24.0,34.609,0.017413500000000002,4.0,4.0,0.54,1.1,74.33800000000002
1.78,73.0,-1.0,23.0400202,24.0,45.6,86.0,52.5,32.993,1.2727495,4.0,5.0,0.36,1.0,80.911
1.71,64.0,-1.0,21.88707637,27.0,52.16,99.5,63.0,32.00344904279279,0.6672387206951386,5.0,5.0,0.36,1.0,78.449
1.77,58.0,-1.0,18.51319863,23.0,50.852,77.0,9.0,33.713,0.0542015,4.0,4.0,0.36,0.8,78.99600000000002
1.67,56.0,1.0,20.07960128,26.0,53.13,87.0,45.0,30.828000000000007,0.31884850000000003,5.0,4.0,0.67,1.1,75.139
1.6,63.0,1.0,24.609375,24.0,57.5,104.0,75.0,31.143,0.11013099999999999,4.0,4.0,0.5,1.8,77.574
1.74,65.0,-1.0,21.46915048,23.0,54.05,78.43582755203171,32.111012956419316,32.00344904279279,0.0028120000000000003,4.0,4.0,0.31,1.0,81.09
1.77,90.0,-1.0,28.72737719,28.0,58.356,71.5,10.0,32.889,0.43110299999999996,4.0,4.0,0.36,1.1,75.637
1.66,57.0,1.0,20.68515024,25.0,49.75,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,4.0,4.0,0.31,0.8,76.354
1.77,58.0,-1.0,18.51319863,23.0,48.688,73.0,0.0,32.00344904279279,0.0078405,4.0,4.0,0.36,2.5,76.24600000000002
1.62,56.0,1.0,21.33821064,24.0,58.3,89.0,32.111012956419316,32.163000000000004,0.0276875,4.0,6.0,0.61,1.0,76.071
1.71,64.0,-1.0,21.88707637,27.0,49.52,80.0,57.0,33.842,0.064024,5.0,5.0,0.61,1.0,75.65899999999998
1.77,68.0,-1.0,21.70512943,24.0,53.401,82.0,31.0,31.667,0.0095695,3.0,4.0,0.54,1.8,74.813
1.83,74.0,-1.0,22.09680791,24.0,56.78,92.0,32.111012956419316,32.344,0.0075155000000000005,4.0,4.0,0.5,1.1,77.225
1.77,58.0,-1.0,18.51319863,23.0,50.408,68.0,2.0,33.173,0.048763,4.0,4.0,0.36,0.8,76.419
1.63,50.0,1.0,18.81892431,23.0,55.12,97.0,32.111012956419316,30.563,1.205876,4.0,6.0,0.31,2.5,79.678
1.6,52.5,1.0,20.5078125,24.0,61.405,72.0,18.0,30.431,0.0423025,3.0,3.0,0.54,1.0,72.61
1.69,75.0,-1.0,26.25958475,24.0,36.55,71.5,0.5,32.474000000000004,0.008858999999999999,3.0,4.0,0.67,1.8,76.181
1.77,58.0,-1.0,18.51319863,23.0,52.412,75.0,5.0,32.241,0.06896849999999999,4.0,4.0,0.36,1.0,76.768
1.77,68.0,-1.0,21.70512943,24.0,56.173,91.0,78.0,30.061,0.011916,4.0,4.0,0.54,1.1,75.508
1.6,52.5,1.0,20.5078125,24.0,66.384,86.0,50.0,31.431,-0.000124,4.0,3.0,0.54,1.1,76.071
1.62,56.0,1.0,21.33821064,24.0,42.935,67.0,9.0,33.405,0.10770899999999999,4.0,6.0,0.61,1.1,78.559
1.69,75.0,-1.0,26.25958475,24.0,45.42,69.0,0.0,32.00344904279279,0.020134,3.0,5.0,0.36,1.0,76.528
1.6,52.5,1.0,20.5078125,24.0,52.743,79.0,20.0,30.034,0.286574,4.0,4.0,0.96,1.1,72.783
1.69,75.0,-1.0,26.25958475,24.0,25.31,94.0,57.0,31.327,-0.000103,3.0,4.0,0.36,1.0,76.181
1.64,54.0,1.0,20.07733492,24.0,34.71,59.0,0.0,31.824,0.57928,4.0,4.0,0.5,1.0,72.545
1.66,57.0,1.0,20.68515024,25.0,39.43,59.0,22.0,35.044000000000004,0.0526075,4.0,4.0,0.57,1.0,75.484
1.66,57.0,1.0,20.68515024,25.0,39.77,64.0,32.111012956419316,32.189,0.0351085,4.0,4.0,0.31,0.8,75.484
1.71,64.0,-1.0,21.88707637,27.0,57.16,63.0,22.0,32.681999999999995,0.019805,4.0,3.0,0.5,0.8,76.528
1.67,56.0,1.0,20.07960128,26.0,59.9,87.0,32.111012956419316,30.114,0.286036,3.0,3.0,0.36,1.0,73.926
1.71,64.0,-1.0,21.88707637,27.0,44.26,78.0,43.0,32.5,0.024143,4.0,5.0,0.61,1.0,76.876
1.77,68.0,-1.0,21.70512943,24.0,58.334,82.0,32.111012956419316,33.044000000000004,0.0764725,5.0,4.0,0.54,1.0,75.204
1.71,64.0,-1.0,21.88707637,27.0,53.8,75.0,23.0,32.059,0.0219915,4.0,4.0,0.5,1.0,77.749
1.77,68.0,-1.0,21.70512943,24.0,56.877,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,4.0,4.0,0.54,1.0,76.942
1.62,56.0,1.0,21.33821064,24.0,41.451,83.0,51.0,32.915,0.052945000000000006,5.0,6.0,0.61,1.0,77.815
1.77,68.0,-1.0,21.70512943,24.0,61.297,60.0,8.0,32.318000000000005,0.030027,3.0,4.0,0.54,1.0,75.117
1.66,57.0,1.0,20.68515024,25.0,40.68,71.0,32.111012956419316,30.828000000000007,0.0059134999999999995,4.0,4.0,0.61,1.1,73.926
1.71,64.0,-1.0,21.88707637,27.0,55.83,55.5,23.0,32.00344904279279,0.6672387206951386,3.0,3.0,0.74,1.0,74.964
1.6,63.0,1.0,24.609375,24.0,52.54,79.0,25.0,31.641,0.028909,4.0,4.0,0.36,1.0,80.029
1.77,68.0,-1.0,21.70512943,24.0,56.502,76.0,41.0,32.37,0.013222,3.0,4.0,0.54,1.1,77.292
1.6,63.0,1.0,24.609375,24.0,61.52,117.0,32.111012956419316,32.00344904279279,0.0143345,4.0,4.0,0.36,1.2,78.975
1.77,58.0,-1.0,18.51319863,23.0,48.33,68.0,4.0,32.785,0.0235595,4.0,4.0,0.36,0.8,76.681
1.71,64.0,-1.0,21.88707637,27.0,53.14,90.0,46.0,32.00344904279279,0.6672387206951386,5.0,5.0,0.36,1.0,78.449
1.71,64.0,-1.0,21.88707637,27.0,57.16,80.0,29.0,32.189,0.011664,5.0,4.0,0.5,1.1,77.4
1.77,68.0,-1.0,21.70512943,24.0,53.923,72.0,41.0,30.907,0.0121035,3.0,4.0,0.54,1.8,77.509
1.77,68.0,-1.0,21.70512943,24.0,56.069,71.0,21.0,30.59,0.055621,4.0,4.0,0.54,1.1,75.376
1.69,75.0,-1.0,26.25958475,24.0,51.91,78.43582755203171,32.111012956419316,32.033,0.0111355,3.0,5.0,0.31,1.0,78.098
1.77,68.0,-1.0,21.70512943,24.0,58.917,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,4.0,4.0,0.54,1.0,73.083
1.64,54.0,1.0,20.07733492,24.0,60.402,84.0,50.0,32.759,0.08606749999999999,4.0,4.0,0.74,1.0,80.139
1.83,74.0,-1.0,22.09680791,24.0,47.44,67.0,4.0,32.837,0.0487905,4.0,7.0,0.5,1.1,78.975
1.69,75.0,-1.0,26.25958475,24.0,23.85,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,3.0,4.0,0.67,1.0,73.062
1.78,73.0,-1.0,23.0400202,24.0,50.32,77.0,53.0,33.893,1.093441,4.0,4.0,0.36,1.0,80.735
1.66,57.0,1.0,20.68515024,25.0,50.65,64.0,14.0,31.85,0.068497,3.0,4.0,0.36,1.0,79.32600000000002
1.66,57.0,1.0,20.68515024,25.0,20.96,60.0,7.0,31.588,0.0117925,3.0,4.0,0.57,1.0,75.139
1.69,75.0,-1.0,26.25958475,24.0,52.31,110.0,32.111012956419316,31.562,0.0024505,3.0,5.0,0.31,1.1,77.4
1.69,75.0,-1.0,26.25958475,24.0,29.39,55.0,0.0,32.007,0.004378,3.0,4.0,0.67,1.0,76.006
1.64,54.0,1.0,20.07733492,24.0,40.01,65.5,0.0,32.292,0.39042899999999997,4.0,4.0,1.0,1.0,74.619
1.77,68.0,-1.0,21.70512943,24.0,52.784,73.0,26.0,33.507,0.1944275,3.0,4.0,0.54,1.1,75.81
1.66,57.0,1.0,20.68515024,25.0,49.99,70.0,9.0,32.059,0.087031,3.0,4.0,0.36,1.0,79.502
1.6,63.0,1.0,24.609375,24.0,56.04,78.0,7.0,32.759,0.4130625,4.0,4.0,0.36,0.8,81.442
1.77,58.0,-1.0,18.51319863,23.0,49.401,78.43582755203171,55.0,32.318000000000005,0.014881,4.0,4.0,0.36,1.0,79.48
1.62,56.0,1.0,21.33821064,24.0,50.218,64.0,6.0,31.458,0.047966,4.0,5.0,0.61,1.0,76.24600000000002
1.66,57.0,1.0,20.68515024,25.0,43.91,60.0,11.0,31.039,0.006800500000000001,4.0,4.0,0.31,0.8,74.098
1.63,50.0,1.0,18.81892431,23.0,47.4,75.0,20.0,31.117,0.0657045,3.0,4.0,0.5,1.0,76.876
1.63,50.0,1.0,18.81892431,23.0,56.57,66.0,18.0,32.5,0.040724500000000004,4.0,6.0,0.31,1.0,80.029
1.77,68.0,-1.0,21.70512943,24.0,53.525,80.0,20.0,31.222,0.0281365,4.0,4.0,0.54,1.1,74.381
1.83,74.0,-1.0,22.09680791,24.0,54.36,103.0,32.111012956419316,30.431,0.100998,4.0,4.0,0.5,1.1,81.442
1.62,56.0,1.0,21.33821064,24.0,60.675,78.43582755203171,32.111012956419316,32.00344904279279,0.6672387206951386,5.0,6.0,0.5,0.8,76.071
1.77,68.0,-1.0,21.70512943,24.0,56.19,82.0,19.0,33.533,0.051236,3.0,4.0,0.54,1.0,76.071
1.6,52.5,1.0,20.5078125,24.0,61.673,75.0,32.111012956419316,32.00344904279279,0.8405805000000001,4.0,4.0,0.96,1.1,75.637
